model,seed,backend,n_bindings,query_delay,distractor_rate,value_collision,recall_accuracy,recall_loss
mg_no_glyph,3,triton,1,64,0.6,False,0.0439453125,3.4554290771484375
mg_no_glyph,3,triton,1,64,0.6,True,0.0419921875,3.4668731689453125
mg_no_glyph,3,triton,2,8,0.0,False,0.0439453125,3.428680419921875
mg_no_glyph,3,triton,2,8,0.0,True,0.078125,3.41094970703125
mg_no_glyph,3,triton,2,8,0.3,False,0.0556640625,3.45587158203125
mg_no_glyph,3,triton,2,8,0.3,True,0.0673828125,3.405670166015625
mg_no_glyph,3,triton,2,8,0.6,False,0.044921875,3.4592132568359375
mg_no_glyph,3,triton,2,8,0.6,True,0.056640625,3.426483154296875
mg_no_glyph,3,triton,2,16,0.0,False,0.0458984375,3.4513702392578125
mg_no_glyph,3,triton,2,16,0.0,True,0.0654296875,3.416839599609375
mg_no_glyph,3,triton,2,16,0.3,False,0.0390625,3.4486236572265625
mg_no_glyph,3,triton,2,16,0.3,True,0.0615234375,3.422698974609375
mg_no_glyph,3,triton,2,16,0.6,False,0.0380859375,3.456695556640625
mg_no_glyph,3,triton,2,16,0.6,True,0.064453125,3.425628662109375
mg_no_glyph,3,triton,2,32,0.0,False,0.0478515625,3.4546051025390625
mg_no_glyph,3,triton,2,32,0.0,True,0.06640625,3.4084014892578125
mg_no_glyph,3,triton,2,32,0.3,False,0.0419921875,3.4583740234375
mg_no_glyph,3,triton,2,32,0.3,True,0.0576171875,3.422607421875
mg_no_glyph,3,triton,2,32,0.6,False,0.0478515625,3.475128173828125
mg_no_glyph,3,triton,2,32,0.6,True,0.041015625,3.4392852783203125
mg_no_glyph,3,triton,2,64,0.0,False,0.04296875,3.46405029296875
mg_no_glyph,3,triton,2,64,0.0,True,0.0654296875,3.419525146484375
mg_no_glyph,3,triton,2,64,0.3,False,0.0283203125,3.4696197509765625
mg_no_glyph,3,triton,2,64,0.3,True,0.05078125,3.4239044189453125
mg_no_glyph,3,triton,2,64,0.6,False,0.05078125,3.4627838134765625
mg_no_glyph,3,triton,2,64,0.6,True,0.0517578125,3.4354705810546875
mg_no_glyph,3,triton,4,8,0.0,False,0.0517578125,3.4482421875
mg_no_glyph,3,triton,4,8,0.0,True,0.0556640625,3.43975830078125
mg_no_glyph,3,triton,4,8,0.3,False,0.04296875,3.4520721435546875
mg_no_glyph,3,triton,4,8,0.3,True,0.0546875,3.4173431396484375
mg_no_glyph,3,triton,4,8,0.6,False,0.0458984375,3.45513916015625
mg_no_glyph,3,triton,4,8,0.6,True,0.046875,3.4375457763671875
mg_no_glyph,3,triton,4,16,0.0,False,0.03515625,3.4580535888671875
mg_no_glyph,3,triton,4,16,0.0,True,0.05859375,3.428802490234375
mg_no_glyph,3,triton,4,16,0.3,False,0.046875,3.4434356689453125
mg_no_glyph,3,triton,4,16,0.3,True,0.0498046875,3.4523773193359375
mg_no_glyph,3,triton,4,16,0.6,False,0.0419921875,3.449737548828125
mg_no_glyph,3,triton,4,16,0.6,True,0.0576171875,3.4380950927734375
mg_no_glyph,3,triton,4,32,0.0,False,0.0458984375,3.4459686279296875
mg_no_glyph,3,triton,4,32,0.0,True,0.0517578125,3.4371337890625
mg_no_glyph,3,triton,4,32,0.3,False,0.0556640625,3.457305908203125
mg_no_glyph,3,triton,4,32,0.3,True,0.0595703125,3.446319580078125
mg_no_glyph,3,triton,4,32,0.6,False,0.0439453125,3.4581146240234375
mg_no_glyph,3,triton,4,32,0.6,True,0.041015625,3.4603729248046875
mg_no_glyph,3,triton,4,64,0.0,False,0.044921875,3.4579620361328125
mg_no_glyph,3,triton,4,64,0.0,True,0.0576171875,3.4367218017578125
mg_no_glyph,3,triton,4,64,0.3,False,0.041015625,3.47088623046875
mg_no_glyph,3,triton,4,64,0.3,True,0.0517578125,3.435394287109375
mg_no_glyph,3,triton,4,64,0.6,False,0.0390625,3.4557037353515625
mg_no_glyph,3,triton,4,64,0.6,True,0.0439453125,3.4417572021484375
mg_no_glyph,3,triton,8,8,0.0,False,0.0419921875,3.44219970703125
mg_no_glyph,3,triton,8,8,0.0,True,0.0595703125,3.4525146484375
mg_no_glyph,3,triton,8,8,0.3,False,0.052734375,3.4585723876953125
mg_no_glyph,3,triton,8,8,0.3,True,0.0556640625,3.4399261474609375
mg_no_glyph,3,triton,8,8,0.6,False,0.041015625,3.4608154296875
mg_no_glyph,3,triton,8,8,0.6,True,0.0439453125,3.4708709716796875
mg_no_glyph,3,triton,8,16,0.0,False,0.03515625,3.469390869140625
mg_no_glyph,3,triton,8,16,0.0,True,0.04296875,3.4412994384765625
mg_no_glyph,3,triton,8,16,0.3,False,0.0478515625,3.459747314453125
mg_no_glyph,3,triton,8,16,0.3,True,0.04296875,3.4537200927734375
mg_no_glyph,3,triton,8,16,0.6,False,0.0458984375,3.468475341796875
mg_no_glyph,3,triton,8,16,0.6,True,0.0390625,3.459075927734375
mg_no_glyph,3,triton,8,32,0.0,False,0.041015625,3.4839935302734375
mg_no_glyph,3,triton,8,32,0.0,True,0.0517578125,3.464263916015625
mg_no_glyph,3,triton,8,32,0.3,False,0.0478515625,3.48455810546875
mg_no_glyph,3,triton,8,32,0.3,True,0.0498046875,3.4652252197265625
mg_no_glyph,3,triton,8,32,0.6,False,0.0390625,3.480804443359375
mg_no_glyph,3,triton,8,32,0.6,True,0.041015625,3.477081298828125
mg_no_glyph,3,triton,8,64,0.0,False,0.0380859375,3.4673309326171875
mg_no_glyph,3,triton,8,64,0.0,True,0.0537109375,3.454681396484375
mg_no_glyph,3,triton,8,64,0.3,False,0.044921875,3.4589385986328125
mg_no_glyph,3,triton,8,64,0.3,True,0.0380859375,3.4616851806640625
mg_no_glyph,3,triton,8,64,0.6,False,0.0302734375,3.4683074951171875
mg_no_glyph,3,triton,8,64,0.6,True,0.048828125,3.45391845703125
